"StichtagDatJahr","StatZoneSort","StatZoneLang","QuarSort","QuarLang","KreisSort","HerkunftSort","HerkunftCd","HerkunftLang","Kon2AggSort_noDM","Kon2AggCd_noDM","Kon2AggLang_noDM","AnzBestWir"
1993,52,"Saalsporthalle",31,"Alt-Wiedikon",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",22
1993,52,"Saalsporthalle",31,"Alt-Wiedikon",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",320
1993,52,"Saalsporthalle",31,"Alt-Wiedikon",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",290
1993,54,"Heuried",33,"Friesenberg",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",512
1993,54,"Heuried",33,"Friesenberg",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",324
1993,54,"Heuried",33,"Friesenberg",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",146
1993,54,"Heuried",33,"Friesenberg",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",15
1993,54,"Heuried",33,"Friesenberg",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",97
1993,54,"Heuried",33,"Friesenberg",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",88
1993,55,"Gehrenholz",33,"Friesenberg",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",883
1993,55,"Gehrenholz",33,"Friesenberg",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",599
1993,55,"Gehrenholz",33,"Friesenberg",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",414
1993,55,"Gehrenholz",33,"Friesenberg",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",20
1993,55,"Gehrenholz",33,"Friesenberg",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",257
1993,55,"Gehrenholz",33,"Friesenberg",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",215
1993,56,"Uetliberg",33,"Friesenberg",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",802
1993,56,"Uetliberg",33,"Friesenberg",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",521
1993,56,"Uetliberg",33,"Friesenberg",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",263
1993,56,"Uetliberg",33,"Friesenberg",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",13
1993,56,"Uetliberg",33,"Friesenberg",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",76
1993,56,"Uetliberg",33,"Friesenberg",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",102
1993,57,"Strassenverkehrsamt",33,"Friesenberg",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",642
1993,57,"Strassenverkehrsamt",33,"Friesenberg",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",386
1993,57,"Strassenverkehrsamt",33,"Friesenberg",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",179
1993,57,"Strassenverkehrsamt",33,"Friesenberg",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",11
1993,57,"Strassenverkehrsamt",33,"Friesenberg",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",70
1993,57,"Strassenverkehrsamt",33,"Friesenberg",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",70
1993,58,"Albisgüetli",33,"Friesenberg",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",704
1993,58,"Albisgüetli",33,"Friesenberg",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",414
1993,58,"Albisgüetli",33,"Friesenberg",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",212
1993,58,"Albisgüetli",33,"Friesenberg",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",8
1993,58,"Albisgüetli",33,"Friesenberg",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",88
1993,58,"Albisgüetli",33,"Friesenberg",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",73
1993,59,"Triemli",33,"Friesenberg",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",681
1993,59,"Triemli",33,"Friesenberg",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",454
1993,59,"Triemli",33,"Friesenberg",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",197
1993,59,"Triemli",33,"Friesenberg",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",26
1993,59,"Triemli",33,"Friesenberg",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",313
1993,59,"Triemli",33,"Friesenberg",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",292
1993,61,"Schaufelbergerstrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1170
1993,61,"Schaufelbergerstrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",832
1993,61,"Schaufelbergerstrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",508
1993,61,"Schaufelbergerstrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",39
1993,61,"Schaufelbergerstrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",434
1993,61,"Schaufelbergerstrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",233
1993,62,"Friedhof Sihlfeld",34,"Sihlfeld",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",546
1993,62,"Friedhof Sihlfeld",34,"Sihlfeld",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",466
1993,62,"Friedhof Sihlfeld",34,"Sihlfeld",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",239
1993,62,"Friedhof Sihlfeld",34,"Sihlfeld",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",7
1993,62,"Friedhof Sihlfeld",34,"Sihlfeld",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",185
1993,62,"Friedhof Sihlfeld",34,"Sihlfeld",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",123
1993,63,"Brahmsstrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",843
1993,63,"Brahmsstrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",694
1993,63,"Brahmsstrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",416
1993,63,"Brahmsstrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",40
1993,63,"Brahmsstrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",513
1993,63,"Brahmsstrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",347
1993,64,"Fritschistrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",609
1993,64,"Fritschistrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",561
1993,64,"Fritschistrasse",34,"Sihlfeld",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",497
1993,64,"Fritschistrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
1993,64,"Fritschistrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",645
1993,64,"Fritschistrasse",34,"Sihlfeld",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",612
1993,65,"Idaplatz",34,"Sihlfeld",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",788
1993,65,"Idaplatz",34,"Sihlfeld",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",677
1993,65,"Idaplatz",34,"Sihlfeld",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",534
1993,65,"Idaplatz",34,"Sihlfeld",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",70
1993,65,"Idaplatz",34,"Sihlfeld",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",975
1993,65,"Idaplatz",34,"Sihlfeld",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",991
1993,66,"Zwinglihaus",34,"Sihlfeld",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",916
1993,66,"Zwinglihaus",34,"Sihlfeld",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",922
1993,66,"Zwinglihaus",34,"Sihlfeld",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",540
1993,66,"Zwinglihaus",34,"Sihlfeld",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",45
1993,66,"Zwinglihaus",34,"Sihlfeld",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",693
1993,66,"Zwinglihaus",34,"Sihlfeld",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",472
1993,67,"Bahnhof Wiedikon",34,"Sihlfeld",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",418
1993,67,"Bahnhof Wiedikon",34,"Sihlfeld",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",354
1993,67,"Bahnhof Wiedikon",34,"Sihlfeld",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",302
1993,67,"Bahnhof Wiedikon",34,"Sihlfeld",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",26
1993,67,"Bahnhof Wiedikon",34,"Sihlfeld",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",434
1993,67,"Bahnhof Wiedikon",34,"Sihlfeld",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",322
1993,68,"Sihlhölzli",34,"Sihlfeld",3,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",269
1993,68,"Sihlhölzli",34,"Sihlfeld",3,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",247
1993,68,"Sihlhölzli",34,"Sihlfeld",3,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",356
1993,68,"Sihlhölzli",34,"Sihlfeld",3,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",12
1993,68,"Sihlhölzli",34,"Sihlfeld",3,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",332
1993,68,"Sihlhölzli",34,"Sihlfeld",3,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",246
1993,71,"Kalkbreite",41,"Werd",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",342
1993,71,"Kalkbreite",41,"Werd",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",333
1993,71,"Kalkbreite",41,"Werd",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",298
1993,71,"Kalkbreite",41,"Werd",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",27
1993,71,"Kalkbreite",41,"Werd",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",290
1993,71,"Kalkbreite",41,"Werd",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",455
1993,72,"Werdplatz",41,"Werd",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",156
1993,72,"Werdplatz",41,"Werd",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",250
1993,72,"Werdplatz",41,"Werd",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",149
1993,72,"Werdplatz",41,"Werd",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",13
1993,72,"Werdplatz",41,"Werd",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",183
1993,72,"Werdplatz",41,"Werd",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",137
1993,73,"Schöntalstrasse",41,"Werd",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",311
1993,73,"Schöntalstrasse",41,"Werd",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",229
1993,73,"Schöntalstrasse",41,"Werd",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",322
1993,73,"Schöntalstrasse",41,"Werd",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",18
1993,73,"Schöntalstrasse",41,"Werd",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",250
1993,73,"Schöntalstrasse",41,"Werd",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",285
1993,75,"Schöneggplatz",42,"Langstrasse",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",364
1993,75,"Schöneggplatz",42,"Langstrasse",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",353
1993,75,"Schöneggplatz",42,"Langstrasse",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",318
1993,75,"Schöneggplatz",42,"Langstrasse",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",20
1993,75,"Schöneggplatz",42,"Langstrasse",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",634
1993,75,"Schöneggplatz",42,"Langstrasse",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",598
1993,76,"Bäckeranlage",42,"Langstrasse",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",274
1993,76,"Bäckeranlage",42,"Langstrasse",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",250
1993,76,"Bäckeranlage",42,"Langstrasse",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",255
1993,76,"Bäckeranlage",42,"Langstrasse",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",16
1993,76,"Bäckeranlage",42,"Langstrasse",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",343
1993,76,"Bäckeranlage",42,"Langstrasse",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",269
1993,77,"Wengi",42,"Langstrasse",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",646
1993,77,"Wengi",42,"Langstrasse",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",606
1993,77,"Wengi",42,"Langstrasse",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",469
1993,77,"Wengi",42,"Langstrasse",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
1993,77,"Wengi",42,"Langstrasse",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",752
1993,77,"Wengi",42,"Langstrasse",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",691
1993,78,"Bezirksgebäude",42,"Langstrasse",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",106
1993,78,"Bezirksgebäude",42,"Langstrasse",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",92
1993,78,"Bezirksgebäude",42,"Langstrasse",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",59
1993,78,"Bezirksgebäude",42,"Langstrasse",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",6
1993,78,"Bezirksgebäude",42,"Langstrasse",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",48
1993,78,"Bezirksgebäude",42,"Langstrasse",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",48
1993,79,"Volkshaus",42,"Langstrasse",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",466
1993,79,"Volkshaus",42,"Langstrasse",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",421
1993,79,"Volkshaus",42,"Langstrasse",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",283
1993,79,"Volkshaus",42,"Langstrasse",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
1993,79,"Volkshaus",42,"Langstrasse",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",450
1993,79,"Volkshaus",42,"Langstrasse",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",659
1993,80,"Kaserne",42,"Langstrasse",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",337
1993,80,"Kaserne",42,"Langstrasse",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",341
1993,80,"Kaserne",42,"Langstrasse",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",193
1993,80,"Kaserne",42,"Langstrasse",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",30
1993,80,"Kaserne",42,"Langstrasse",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",545
1993,80,"Kaserne",42,"Langstrasse",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",491
1993,82,"Schlachthof",44,"Hard",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",453
1993,82,"Schlachthof",44,"Hard",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",450
1993,82,"Schlachthof",44,"Hard",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",195
1993,82,"Schlachthof",44,"Hard",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",19
1993,82,"Schlachthof",44,"Hard",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",621
1993,82,"Schlachthof",44,"Hard",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",436
1993,83,"Hardau",44,"Hard",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",959
1993,83,"Hardau",44,"Hard",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",770
1993,83,"Hardau",44,"Hard",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",336
1993,83,"Hardau",44,"Hard",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",21
1993,83,"Hardau",44,"Hard",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",508
1993,83,"Hardau",44,"Hard",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",361
1993,84,"Bullingerhof",44,"Hard",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",603
1993,84,"Bullingerhof",44,"Hard",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",580
1993,84,"Bullingerhof",44,"Hard",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",333
1993,84,"Bullingerhof",44,"Hard",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",38
1993,84,"Bullingerhof",44,"Hard",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",885
1993,84,"Bullingerhof",44,"Hard",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",714
1993,85,"Lochergut",44,"Hard",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",545
1993,85,"Lochergut",44,"Hard",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",471
1993,85,"Lochergut",44,"Hard",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",222
1993,85,"Lochergut",44,"Hard",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",21
1993,85,"Lochergut",44,"Hard",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",529
1993,85,"Lochergut",44,"Hard",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",230
1993,86,"Güterbahnhof",44,"Hard",4,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",597
1993,86,"Güterbahnhof",44,"Hard",4,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",509
1993,86,"Güterbahnhof",44,"Hard",4,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",331
1993,86,"Güterbahnhof",44,"Hard",4,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",26
1993,86,"Güterbahnhof",44,"Hard",4,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",571
1993,86,"Güterbahnhof",44,"Hard",4,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",413
1993,89,"Josefswiese",51,"Gewerbeschule",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",526
1993,89,"Josefswiese",51,"Gewerbeschule",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",509
1993,89,"Josefswiese",51,"Gewerbeschule",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",259
1993,89,"Josefswiese",51,"Gewerbeschule",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",15
1993,89,"Josefswiese",51,"Gewerbeschule",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",502
1993,89,"Josefswiese",51,"Gewerbeschule",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",448
1993,90,"Quellenstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",691
1993,90,"Quellenstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",651
1993,90,"Quellenstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",489
1993,90,"Quellenstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
1993,90,"Quellenstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",1132
1993,90,"Quellenstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",1087
1993,91,"Kornhaus",51,"Gewerbeschule",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",199
1993,91,"Kornhaus",51,"Gewerbeschule",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",162
1993,91,"Kornhaus",51,"Gewerbeschule",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",121
1993,91,"Kornhaus",51,"Gewerbeschule",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",9
1993,91,"Kornhaus",51,"Gewerbeschule",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",144
1993,91,"Kornhaus",51,"Gewerbeschule",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",86
1993,92,"Berufsschulen",51,"Gewerbeschule",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",60
1993,92,"Berufsschulen",51,"Gewerbeschule",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",55
1993,92,"Berufsschulen",51,"Gewerbeschule",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",39
1993,92,"Berufsschulen",51,"Gewerbeschule",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",2
1993,92,"Berufsschulen",51,"Gewerbeschule",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",35
1993,92,"Berufsschulen",51,"Gewerbeschule",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",46
1993,93,"Ackerstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",317
1993,93,"Ackerstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",259
1993,93,"Ackerstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",233
1993,93,"Ackerstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",26
1993,93,"Ackerstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",305
1993,93,"Ackerstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",548
1993,94,"Konradstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",157
1993,94,"Konradstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",166
1993,94,"Konradstrasse",51,"Gewerbeschule",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",124
1993,94,"Konradstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",23
1993,94,"Konradstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",207
1993,94,"Konradstrasse",51,"Gewerbeschule",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",280
1993,96,"Hardturm",52,"Escher Wyss",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",155
1993,96,"Hardturm",52,"Escher Wyss",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",132
1993,96,"Hardturm",52,"Escher Wyss",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",103
1993,96,"Hardturm",52,"Escher Wyss",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",4
1993,96,"Hardturm",52,"Escher Wyss",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",72
1993,96,"Hardturm",52,"Escher Wyss",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",21
1993,97,"Technopark",52,"Escher Wyss",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",56
1993,97,"Technopark",52,"Escher Wyss",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",43
1993,97,"Technopark",52,"Escher Wyss",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",35
1993,97,"Technopark",52,"Escher Wyss",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",3
1993,97,"Technopark",52,"Escher Wyss",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",89
1993,97,"Technopark",52,"Escher Wyss",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",124
1993,98,"Neue Hard",52,"Escher Wyss",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",126
1993,98,"Neue Hard",52,"Escher Wyss",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",65
1993,98,"Neue Hard",52,"Escher Wyss",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",52
1993,98,"Neue Hard",52,"Escher Wyss",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",3
1993,98,"Neue Hard",52,"Escher Wyss",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",211
1993,98,"Neue Hard",52,"Escher Wyss",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",164
1993,99,"KV-Business School",52,"Escher Wyss",5,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",35
1993,99,"KV-Business School",52,"Escher Wyss",5,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",22
1993,99,"KV-Business School",52,"Escher Wyss",5,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",9
1993,99,"KV-Business School",52,"Escher Wyss",5,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",2
1993,99,"KV-Business School",52,"Escher Wyss",5,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",17
1993,99,"KV-Business School",52,"Escher Wyss",5,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",4
1993,102,"Nordheim",61,"Unterstrass",6,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",186
